# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Jun 22 16:28:05 2026
#
# User preference: *
#
# CONSTRAINT:  where (pl_controv_flag = 0
# CONSTRAINT:  and ttv_flag = 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
#
loc_rowid,pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,pl_controv_flag,pl_orbper,pl_orbsmax,pl_radj,ttv_flag,st_spectype,st_teff,rastr,ra,decstr,dec,sy_dist
20568,Kepler-219 d,Kepler-219,0,1,3,Transit,2014,0,47.90421000000,0.2720000000,0.23820186,0,,5788.00,19h14m57.35s,288.7389481,+46d45m45.33s,46.7625929,787.07000000
20569,Kepler-219 d,Kepler-219,0,1,3,Transit,2014,0,47.90342700000,0.2728000000,0.31671033,0,,5788.00,19h14m57.35s,288.7389481,+46d45m45.33s,46.7625929,787.07000000
20570,Kepler-219 d,Kepler-219,0,1,3,Transit,2014,0,47.90342700000,,,0,,5766.61,19h14m57.35s,288.7389481,+46d45m45.33s,46.7625929,787.07000000
20571,Kepler-219 d,Kepler-219,0,1,3,Transit,2014,0,47.90352110000,,0.25069141,0,,5910.00,19h14m57.35s,288.7389481,+46d45m45.33s,46.7625929,787.07000000
20572,Kepler-219 d,Kepler-219,0,1,3,Transit,2014,0,47.90352110000,0.2709000000,0.22838830,0,,5778.00,19h14m57.35s,288.7389481,+46d45m45.33s,46.7625929,787.07000000
20573,Kepler-219 d,Kepler-219,1,1,3,Transit,2014,0,47.90364500000,0.2720000000,0.25100000,0,,5786.00,19h14m57.35s,288.7389481,+46d45m45.33s,46.7625929,787.07000000
20574,Kepler-219 d,Kepler-219,0,1,3,Transit,2014,0,47.90352110000,0.2709000000,0.22838830,0,,5778.00,19h14m57.35s,288.7389481,+46d45m45.33s,46.7625929,787.07000000
20575,Kepler-219 d,Kepler-219,0,1,3,Transit,2014,0,47.90352110000,0.2716800000,0.19912605,0,,5873.00,19h14m57.35s,288.7389481,+46d45m45.33s,46.7625929,787.07000000
20576,Kepler-219 d,Kepler-219,0,1,3,Transit,2014,0,47.90400000000,,0.22400000,0,,,19h14m57.35s,288.7389481,+46d45m45.33s,46.7625929,787.07000000
20577,Kepler-219 d,Kepler-219,0,1,3,Transit,2014,0,47.90388092680,,,0,,5766.61,19h14m57.35s,288.7389481,+46d45m45.33s,46.7625929,787.07000000
20578,Kepler-219 d,Kepler-219,0,1,3,Transit,2014,0,47.90352110000,0.2709000000,0.22838830,0,,5778.00,19h14m57.35s,288.7389481,+46d45m45.33s,46.7625929,787.07000000
20579,Kepler-219 d,Kepler-219,0,1,3,Transit,2014,0,47.90371523000,,,0,,5766.61,19h14m57.35s,288.7389481,+46d45m45.33s,46.7625929,787.07000000
20580,Kepler-219 d,Kepler-219,0,1,3,Transit,2014,0,,,0.25033455,0,,5873.00,19h14m57.35s,288.7389481,+46d45m45.33s,46.7625929,787.07000000
20581,Kepler-22 b,Kepler-22,0,1,1,Transit,2011,0,289.86387644000,,,0,,5594.00,19h16m52.13s,289.2172051,+47d53m02.91s,47.8841427,194.64200000
20582,Kepler-22 b,Kepler-22,0,1,1,Transit,2011,0,289.86445600000,0.8489000000,0.19359477,0,,5642.00,19h16m52.13s,289.2172051,+47d53m02.91s,47.8841427,194.64200000
20583,Kepler-22 b,Kepler-22,0,1,1,Transit,2011,0,289.86406700000,,,0,,5594.00,19h16m52.13s,289.2172051,+47d53m02.91s,47.8841427,194.64200000
20584,Kepler-22 b,Kepler-22,0,1,1,Transit,2011,0,289.86230000000,0.8490000000,0.21200000,0,G5 V,5518.00,19h16m52.13s,289.2172051,+47d53m02.91s,47.8841427,194.64200000
20585,Kepler-22 b,Kepler-22,1,1,1,Transit,2011,0,289.86387600000,0.8120000000,0.18734977,0,,5596.00,19h16m52.13s,289.2172051,+47d53m02.91s,47.8841427,194.64200000
20586,Kepler-22 b,Kepler-22,0,1,1,Transit,2011,0,289.86445600000,0.8489000000,0.19359477,0,,5642.00,19h16m52.13s,289.2172051,+47d53m02.91s,47.8841427,194.64200000
20587,Kepler-22 b,Kepler-22,0,1,1,Transit,2011,0,289.86220000000,0.8050000000,0.18734977,0,,5510.00,19h16m52.13s,289.2172051,+47d53m02.91s,47.8841427,194.64200000
20588,Kepler-22 b,Kepler-22,0,1,1,Transit,2011,0,,,0.20073156,0,,5528.00,19h16m52.13s,289.2172051,+47d53m02.91s,47.8841427,194.64200000
20589,Kepler-22 b,Kepler-22,0,1,1,Transit,2011,0,289.86445600000,0.8489000000,0.19359477,0,,5642.00,19h16m52.13s,289.2172051,+47d53m02.91s,47.8841427,194.64200000
20590,Kepler-22 b,Kepler-22,0,1,1,Transit,2011,0,289.86406700000,0.7961000000,0.20876118,0,,5516.00,19h16m52.13s,289.2172051,+47d53m02.91s,47.8841427,194.64200000
20591,Kepler-22 b,Kepler-22,0,1,1,Transit,2011,0,289.86445600000,,0.18199661,0,,5698.00,19h16m52.13s,289.2172051,+47d53m02.91s,47.8841427,194.64200000
20592,Kepler-220 b,Kepler-220,0,1,4,Transit,2014,0,4.15982196000,,,0,,4457.96,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20593,Kepler-220 b,Kepler-220,0,1,4,Transit,2014,0,4.15981712200,0.0455580561,0.07440462,0,,,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20594,Kepler-220 b,Kepler-220,0,1,4,Transit,2014,0,4.15981712200,0.0456000000,0.07404777,0,,4709.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20595,Kepler-220 b,Kepler-220,0,1,4,Transit,2014,0,4.15981655400,0.0437000000,0.07672419,0,,4499.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20596,Kepler-220 b,Kepler-220,0,1,4,Transit,2014,0,4.15982449360,,,0,,4457.96,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20597,Kepler-220 b,Kepler-220,0,1,4,Transit,2014,0,4.15981655400,,,0,,4457.96,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20598,Kepler-220 b,Kepler-220,0,1,4,Transit,2014,0,,,0.07779463,0,,4500.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20599,Kepler-220 b,Kepler-220,0,1,4,Transit,2014,0,4.15981712200,,0.06869480,0,,4591.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20600,Kepler-220 b,Kepler-220,1,1,4,Transit,2014,0,4.15980700000,0.0460000000,0.07200000,0,,4632.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20601,Kepler-220 b,Kepler-220,0,1,4,Transit,2014,0,4.15981712200,0.0456000000,0.07404777,0,,4709.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20602,Kepler-220 b,Kepler-220,0,1,4,Transit,2014,0,4.15982100000,0.0450000000,0.07226348,0,,4689.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20603,Kepler-220 b,Kepler-220,0,1,4,Transit,2014,0,,,0.08225533,0,,4665.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20604,Kepler-220 b,Kepler-220,0,1,4,Transit,2014,0,4.15981712200,0.0455800000,0.07440462,0,,4665.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20605,Kepler-220 b,Kepler-220,0,1,4,Transit,2014,0,4.15981712200,0.0456000000,0.07404777,0,,4709.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20606,Kepler-220 c,Kepler-220,0,1,4,Transit,2014,0,9.03419078300,0.0733000000,0.16058552,0,,4499.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20607,Kepler-220 c,Kepler-220,0,1,4,Transit,2014,0,9.03420963220,,,0,,4457.96,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20608,Kepler-220 c,Kepler-220,0,1,4,Transit,2014,0,,,0.15826568,0,,4500.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20609,Kepler-220 c,Kepler-220,0,1,4,Transit,2014,0,9.03420800000,0.0760000000,0.14631125,0,,4689.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20610,Kepler-220 c,Kepler-220,0,1,4,Transit,2014,0,9.03419546900,0.0765000000,0.14541911,0,,4709.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20611,Kepler-220 c,Kepler-220,0,1,4,Transit,2014,0,9.03419546900,,0.13649746,0,,4591.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20612,Kepler-220 c,Kepler-220,0,1,4,Transit,2014,0,9.03419546900,0.0765000000,0.14541911,0,,4709.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20613,Kepler-220 c,Kepler-220,0,1,4,Transit,2014,0,9.03419546900,0.0765000000,0.14541911,0,,4709.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20614,Kepler-220 c,Kepler-220,0,1,4,Transit,2014,0,9.03419546900,0.0764400000,0.14524068,0,,4665.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20615,Kepler-220 c,Kepler-220,0,1,4,Transit,2014,0,,,0.17209385,0,,4665.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20616,Kepler-220 c,Kepler-220,0,1,4,Transit,2014,0,9.03419078300,,,0,,4457.96,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20617,Kepler-220 c,Kepler-220,1,1,4,Transit,2014,0,9.03419900000,0.0760000000,0.14000000,0,,4632.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20618,Kepler-220 c,Kepler-220,0,1,4,Transit,2014,0,9.03419765000,,,0,,4457.96,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20619,Kepler-220 c,Kepler-220,0,1,4,Transit,2014,0,9.03419546900,0.0764026957,0.14524068,0,,,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20620,Kepler-220 d,Kepler-220,0,1,4,Transit,2014,0,28.12236175000,,,0,,4457.96,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20621,Kepler-220 d,Kepler-220,0,1,4,Transit,2014,0,28.12254794590,,,0,,4457.96,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20622,Kepler-220 d,Kepler-220,0,1,4,Transit,2014,0,,,0.08600232,0,,4665.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20623,Kepler-220 d,Kepler-220,0,1,4,Transit,2014,0,,,0.08466411,0,,4500.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20624,Kepler-220 d,Kepler-220,0,1,4,Transit,2014,0,28.12243930000,,,0,,4457.96,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20625,Kepler-220 d,Kepler-220,0,1,4,Transit,2014,0,28.12246550000,0.1628863237,0.09162296,0,,,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20626,Kepler-220 d,Kepler-220,0,1,4,Transit,2014,0,28.12246550000,0.1631000000,0.09189060,0,,4709.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20627,Kepler-220 d,Kepler-220,0,1,4,Transit,2014,0,28.12246550000,0.1629300000,0.09162296,0,,4665.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20628,Kepler-220 d,Kepler-220,0,1,4,Transit,2014,0,28.12243930000,0.1563000000,0.08029276,0,,4499.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20629,Kepler-220 d,Kepler-220,0,1,4,Transit,2014,0,28.12246550000,0.1631000000,0.09189060,0,,4709.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20630,Kepler-220 d,Kepler-220,0,1,4,Transit,2014,0,28.12296000000,0.1620000000,0.07850848,0,,4689.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20631,Kepler-220 d,Kepler-220,1,1,4,Transit,2014,0,28.12239700000,0.1630000000,0.08700000,0,,4632.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20632,Kepler-220 d,Kepler-220,0,1,4,Transit,2014,0,28.12246550000,0.1631000000,0.09189060,0,,4709.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20633,Kepler-220 d,Kepler-220,0,1,4,Transit,2014,0,28.12246550000,,0.08653760,0,,4591.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20634,Kepler-220 e,Kepler-220,0,1,4,Transit,2014,0,45.90403000000,0.2250000000,0.10527273,0,,4689.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20635,Kepler-220 e,Kepler-220,0,1,4,Transit,2014,0,45.90275660000,0.2261000000,0.11776272,0,,4709.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20636,Kepler-220 e,Kepler-220,0,1,4,Transit,2014,0,45.90275660000,0.2261000000,0.11776272,0,,4709.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20637,Kepler-220 e,Kepler-220,0,1,4,Transit,2014,0,45.90275660000,0.2258091509,0.11785193,0,,,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20638,Kepler-220 e,Kepler-220,0,1,4,Transit,2014,0,45.90324896880,,,0,,4457.96,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20639,Kepler-220 e,Kepler-220,0,1,4,Transit,2014,0,,,0.11356945,0,,4500.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20640,Kepler-220 e,Kepler-220,0,1,4,Transit,2014,0,45.90297680000,0.2166000000,0.10527273,0,,4499.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20641,Kepler-220 e,Kepler-220,0,1,4,Transit,2014,0,45.90275660000,0.2258600000,0.11785193,0,,4665.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20642,Kepler-220 e,Kepler-220,0,1,4,Transit,2014,0,45.90272529000,,,0,,4457.96,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20643,Kepler-220 e,Kepler-220,0,1,4,Transit,2014,0,45.90275660000,0.2261000000,0.11776272,0,,4709.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20644,Kepler-220 e,Kepler-220,0,1,4,Transit,2014,0,45.90297680000,,,0,,4457.96,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20645,Kepler-220 e,Kepler-220,0,1,4,Transit,2014,0,45.90275660000,,0.11151753,0,,4591.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20646,Kepler-220 e,Kepler-220,1,1,4,Transit,2014,0,45.90273300000,0.2260000000,0.11900000,0,,4632.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20647,Kepler-220 e,Kepler-220,0,1,4,Transit,2014,0,,,0.11348024,0,,4665.00,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,171.10900000
20648,Kepler-221 b,Kepler-221,0,1,4,Transit,2014,0,2.79589407300,0.0348000000,0.13292913,0,,5280.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20649,Kepler-221 b,Kepler-221,0,1,4,Transit,2014,0,2.79588244050,,,0,,5284.79,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20650,Kepler-221 b,Kepler-221,0,1,4,Transit,2014,0,2.79589407300,0.0368600000,0.13596241,0,,5260.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20651,Kepler-221 b,Kepler-221,1,1,4,Transit,2014,0,2.79590600000,0.0370000000,0.15300000,0,,5243.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20652,Kepler-221 b,Kepler-221,0,1,4,Transit,2014,0,2.79590000000,,,0,,,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20653,Kepler-221 b,Kepler-221,0,1,4,Transit,2014,0,2.79589407300,0.0348000000,0.13292913,0,,5280.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20654,Kepler-221 b,Kepler-221,0,1,4,Transit,2014,0,2.79589407300,,0.14363458,0,,5296.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20655,Kepler-221 b,Kepler-221,0,1,4,Transit,2014,0,2.79590004000,,,0,,5284.79,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20656,Kepler-221 b,Kepler-221,0,1,4,Transit,2014,0,2.79600000000,,,0,,,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20657,Kepler-221 b,Kepler-221,0,1,4,Transit,2014,0,,,0.14158266,0,,5260.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20658,Kepler-221 b,Kepler-221,0,1,4,Transit,2014,0,2.79589407300,0.0348000000,0.13292913,0,,5280.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20659,Kepler-221 b,Kepler-221,0,1,4,Transit,2014,0,2.79589054000,,,0,,5284.79,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20660,Kepler-221 b,Kepler-221,0,1,4,Transit,2014,0,2.79590200000,0.0360000000,0.13917412,0,,5324.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20661,Kepler-221 b,Kepler-221,0,1,4,Transit,2014,0,2.79590004000,0.0365000000,0.14809554,0,,5244.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20662,Kepler-221 c,Kepler-221,1,1,4,Transit,2014,0,5.69058600000,0.0590000000,0.26100000,0,,5243.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20663,Kepler-221 c,Kepler-221,0,1,4,Transit,2014,0,5.69058451900,0.0592000000,0.25051341,0,,5260.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20664,Kepler-221 c,Kepler-221,0,1,4,Transit,2014,0,5.69058610000,0.0580000000,0.26407397,0,,5324.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20665,Kepler-221 c,Kepler-221,0,1,4,Transit,2014,0,5.69058451900,0.0559000000,0.24533899,0,,5280.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20666,Kepler-221 c,Kepler-221,0,1,4,Transit,2014,0,5.69058451900,0.0559000000,0.24533899,0,,5280.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20667,Kepler-221 c,Kepler-221,0,1,4,Transit,2014,0,5.69059163000,0.0586000000,0.27656395,0,,5244.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20668,Kepler-221 c,Kepler-221,0,1,4,Transit,2014,0,,,0.26434115,0,,5260.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20669,Kepler-221 c,Kepler-221,0,1,4,Transit,2014,0,5.69059200000,,,0,,,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20670,Kepler-221 c,Kepler-221,0,1,4,Transit,2014,0,5.69059360150,,,0,,5284.79,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20671,Kepler-221 c,Kepler-221,0,1,4,Transit,2014,0,5.69100000000,,0.23900000,0,,,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20672,Kepler-221 c,Kepler-221,0,1,4,Transit,2014,0,5.69058638000,,,0,,5284.79,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20673,Kepler-221 c,Kepler-221,0,1,4,Transit,2014,0,5.69058451900,0.0559000000,0.24533899,0,,5280.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20674,Kepler-221 c,Kepler-221,0,1,4,Transit,2014,0,5.69058451900,,0.26407351,0,,5296.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20675,Kepler-221 c,Kepler-221,0,1,4,Transit,2014,0,5.69059163000,,,0,,5284.79,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20676,Kepler-221 d,Kepler-221,0,1,4,Transit,2014,0,10.04157214000,,,0,,5284.79,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20677,Kepler-221 d,Kepler-221,0,1,4,Transit,2014,0,10.04156852100,,0.24801499,0,,5296.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20678,Kepler-221 d,Kepler-221,0,1,4,Transit,2014,0,10.04156852100,0.0864500000,0.22945887,0,,5260.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20679,Kepler-221 d,Kepler-221,0,1,4,Transit,2014,0,,,0.25292176,0,,5260.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20680,Kepler-221 d,Kepler-221,0,1,4,Transit,2014,0,10.04155500000,0.0850000000,0.25069184,0,,5324.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20681,Kepler-221 d,Kepler-221,0,1,4,Transit,2014,0,10.04157214000,0.0855000000,0.26496611,0,,5244.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20682,Kepler-221 d,Kepler-221,0,1,4,Transit,2014,0,10.04156852100,0.0817000000,0.22481973,0,,5280.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20683,Kepler-221 d,Kepler-221,1,1,4,Transit,2014,0,10.04156000000,0.0870000000,0.24400000,0,,5243.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20684,Kepler-221 d,Kepler-221,0,1,4,Transit,2014,0,10.04156549410,,,0,,5284.79,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20685,Kepler-221 d,Kepler-221,0,1,4,Transit,2014,0,10.04157503000,,,0,,5284.79,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20686,Kepler-221 d,Kepler-221,0,1,4,Transit,2014,0,10.04157200000,,,0,,,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20687,Kepler-221 d,Kepler-221,0,1,4,Transit,2014,0,10.04156852100,0.0817000000,0.22481973,0,,5280.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20688,Kepler-221 d,Kepler-221,0,1,4,Transit,2014,0,10.04156852100,0.0817000000,0.22481973,0,,5280.00,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,385.23100000
20702,Kepler-222 b,Kepler-222,0,1,3,Transit,2014,0,3.93699370600,0.0480000000,0.28459323,0,,5431.00,19h11m37.46s,287.9060885,+46d56m15.89s,46.9377479,758.85400000
20703,Kepler-222 b,Kepler-222,1,1,3,Transit,2014,0,3.93698100000,0.0480000000,0.28200000,0,,5433.00,19h11m37.46s,287.9060885,+46d56m15.89s,46.9377479,758.85400000
20704,Kepler-222 b,Kepler-222,0,1,3,Transit,2014,0,3.93699478000,,,0,,5154.00,19h11m37.46s,287.9060885,+46d56m15.89s,46.9377479,758.85400000
20705,Kepler-222 b,Kepler-222,0,1,3,Transit,2014,0,3.93699314400,0.0480000000,0.29975964,0,,5431.00,19h11m37.46s,287.9060885,+46d56m15.89s,46.9377479,758.85400000
20706,Kepler-222 b,Kepler-222,0,1,3,Transit,2014,0,3.93699546120,,,0,,5154.00,19h11m37.46s,287.9060885,+46d56m15.89s,46.9377479,758.85400000
20707,Kepler-222 b,Kepler-222,0,1,3,Transit,2014,0,3.93699370600,0.0480000000,0.28459323,0,,5431.00,19h11m37.46s,287.9060885,+46d56m15.89s,46.9377479,758.85400000
20708,Kepler-222 b,Kepler-222,0,1,3,Transit,2014,0,,,0.28958872,0,,5315.00,19h11m37.46s,287.9060885,+46d56m15.89s,46.9377479,758.85400000
20709,Kepler-222 b,Kepler-222,0,1,3,Transit,2014,0,3.93699520000,0.0460000000,0.26764253,0,,5342.00,19h11m37.46s,287.9060885,+46d56m15.89s,46.9377479,758.85400000
20710,Kepler-222 b,Kepler-222,0,1,3,Transit,2014,0,3.93699370600,0.0480000000,0.28459323,0,,5431.00,19h11m37.46s,287.9060885,+46d56m15.89s,46.9377479,758.85400000
20711,Kepler-222 b,Kepler-222,0,1,3,Transit,2014,0,3.93699370600,,0.28548488,0,,5295.00,19h11m37.46s,287.9060885,+46d56m15.89s,46.9377479,758.85400000
20712,Kepler-222 b,Kepler-222,0,1,3,Transit,2014,0,3.93699370600,0.0477000000,0.27014053,0,,5315.00,19h11m37.46s,287.9060885,+46d56m15.89s,46.9377479,758.85400000
20713,Kepler-222 b,Kepler-222,0,1,3,Transit,2014,0,3.93699314400,,,0,,5154.00,19h11m37.46s,287.9060885,+46d56m15.89s,46.9377479,758.85400000
20791,Kepler-224 b,Kepler-224,0,1,4,Transit,2014,0,3.13295162500,0.0385500000,0.13283991,0,,5046.00,19h23m44.22s,290.9342679,+47d21m27.15s,47.3575414,782.08800000
20792,Kepler-224 b,Kepler-224,0,1,4,Transit,2014,0,3.13295162500,0.0383000000,0.13382127,0,,5195.00,19h23m44.22s,290.9342679,+47d21m27.15s,47.3575414,782.08800000
20793,Kepler-224 b,Kepler-224,0,1,4,Transit,2014,0,3.13295162500,0.0383000000,0.13382127,0,,5195.00,19h23m44.22s,290.9342679,+47d21m27.15s,47.3575414,782.08800000
20794,Kepler-224 b,Kepler-224,0,1,4,Transit,2014,0,3.13295162500,0.0383000000,0.13382127,0,,5195.00,19h23m44.22s,290.9342679,+47d21m27.15s,47.3575414,782.08800000
20795,Kepler-224 b,Kepler-224,0,1,4,Transit,2014,0,3.13295351000,,,0,,5049.00,19h23m44.22s,290.9342679,+47d21m27.15s,47.3575414,782.08800000
20796,Kepler-224 b,Kepler-224,0,1,4,Transit,2014,0,3.13295162500,,0.13828174,0,,5093.00,19h23m44.22s,290.9342679,+47d21m27.15s,47.3575414,782.08800000
20797,Kepler-224 b,Kepler-224,0,1,4,Transit,2014,0,3.13294015180,,,0,,5049.00,19h23m44.22s,290.9342679,+47d21m27.15s,47.3575414,782.08800000
20798,Kepler-224 b,Kepler-224,0,1,4,Transit,2014,0,3.13294300000,0.0390000000,0.13560555,0,,5210.00,19h23m44.22s,290.9342679,+47d21m27.15s,47.3575414,782.08800000
